Student_ID,Age,Gender,Academic_Level,Country,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Mental_Health_Score,Relationship_Status,Conflicts_Over_Social_Media,Addicted_Score
26857,23,Female,Graduate,Spain,4.488848614714132,Instagram,Yes,7.454728272629397,4,In Relationship,4,8
26858,20,Male,Graduate,Australia,1.855557482899989,WhatsApp,Yes,8.3175896756504,5,In Relationship,4,7
26859,19,Male,Graduate,Spain,5.207792118863486,Instagram,Yes,5.304556098278347,5,Single,2,7
26860,21,Male,Graduate,Russia,4.828507763545818,WhatsApp,Yes,7.0868080118905965,5,Single,4,8
26861,20,Male,Undergraduate,Switzerland,2.8173217692141073,Snapchat,No,8.148687701811037,5,In Relationship,3,3
26862,24,Female,Undergraduate,UAE,5.5526826943595005,LinkedIn,No,5.025456409530804,7,Single,2,6
26863,19,Female,Graduate,Malaysia,4.899232712370344,Facebook,Yes,5.570194584814608,8,In Relationship,4,5
26864,22,Female,Graduate,Pakistan,3.4828536570276407,Facebook,Yes,5.894539208727434,6,Single,1,8
26865,18,Male,Undergraduate,Pakistan,4.895855119495388,Instagram,Yes,9.67627843532716,6,Complicated,3,7
26866,23,Male,Undergraduate,Malaysia,3.83450075550691,Instagram,No,8.813966393748554,8,Single,3,6
26867,22,Male,Graduate,Spain,6.698495450319394,Instagram,No,6.971840805166341,6,Complicated,3,3
26868,23,Male,Undergraduate,Malaysia,3.3741004440568636,Instagram,Yes,8.504913403251258,9,Complicated,4,5
26869,19,Male,Undergraduate,India,1.9586414675187451,Instagram,Yes,8.685318580761246,4,Complicated,4,3
26870,18,Female,Graduate,Denmark,5.71353302032923,Facebook,Yes,6.137511217994543,5,Single,0,8
26871,24,Male,Undergraduate,Uruguay,5.055520880216955,Instagram,Yes,6.138807914071649,5,In Relationship,4,8
26872,21,Male,Graduate,Nepal,5.380159049192659,Instagram,Yes,5.4465972319321585,7,In Relationship,2,6
26873,19,Male,Graduate,Ireland,4.704514205097605,LinkedIn,No,7.418969004470181,8,In Relationship,3,5
26874,20,Female,Graduate,Bangladesh,4.5103099261989845,Snapchat,Yes,7.047459494212374,6,Single,5,7
26875,19,Male,Undergraduate,Canada,3.9985834847014092,Instagram,No,8.210522732737166,6,Single,3,8
26876,21,Female,Undergraduate,Finland,6.729375809574307,Facebook,Yes,6.444091677434537,6,Single,4,5
26877,23,Male,Graduate,Norway,5.001425188006623,Instagram,No,7.336951613401126,5,Single,3,9
26878,20,Female,Graduate,Albania,4.873859865121749,YouTube,Yes,5.7475708222855415,6,Single,4,2
26879,22,Female,Undergraduate,South Korea,5.341774624138252,WhatsApp,Yes,5.799995515369282,7,Single,3,5
26880,21,Male,Undergraduate,Bangladesh,3.996320886193291,WhatsApp,Yes,6.3667097109956305,7,Single,2,4
26881,22,Female,Graduate,France,5.593871084057105,VKontakte,Yes,5.741951830892327,8,Single,5,6
26882,19,Female,Graduate,Denmark,5.527727414570696,Facebook,No,6.371415608692896,6,In Relationship,3,8
26883,19,Female,Undergraduate,Turkey,5.023140496395289,Instagram,No,8.106050712873564,5,Single,2,4
26884,21,Male,Graduate,Romania,6.566097408162575,Instagram,No,7.301732214602247,7,In Relationship,4,8
26885,19,Male,Undergraduate,Ecuador,4.824060038846737,Facebook,No,7.272326208557408,5,In Relationship,2,6
26886,23,Male,Graduate,Switzerland,5.832206314126046,Facebook,Yes,6.16732429344545,5,In Relationship,5,5
26887,23,Male,Undergraduate,Switzerland,4.518435806110163,TikTok,Yes,6.679422387984003,4,Single,2,7
26888,19,Male,Graduate,Austria,3.5503664349985855,TikTok,Yes,7.487582860956259,7,In Relationship,4,5
26889,21,Female,Graduate,Mexico,5.010924710996218,TikTok,No,4.93512054035808,8,In Relationship,2,5
26890,21,Female,Graduate,Italy,3.748085252498501,Instagram,No,6.914601565866266,8,Single,2,7
26891,22,Female,Graduate,Poland,5.6047139791511045,TikTok,No,4.953787332656652,7,Single,4,8
26892,21,Male,Graduate,Turkey,5.06564249194128,WhatsApp,No,6.643784749431014,4,In Relationship,3,8
26893,21,Male,Undergraduate,Japan,5.440410650933421,Facebook,No,7.507746586104865,9,In Relationship,4,9
26894,20,Female,Undergraduate,USA,4.385462525084769,Instagram,Yes,6.133651560387632,5,In Relationship,3,8
26895,18,Male,Undergraduate,Venezuela,7.358579880454265,Instagram,Yes,6.343824235724251,5,In Relationship,4,9
26896,24,Female,Graduate,Brazil,4.071845764369163,WhatsApp,Yes,6.139406750178394,7,Single,2,8
26897,21,Female,Undergraduate,Turkey,4.488322175028837,Instagram,Yes,6.343338553168649,5,In Relationship,3,7
26898,20,Female,Undergraduate,Spain,6.73444254414129,Instagram,Yes,6.3480329208049575,7,In Relationship,3,7
26899,19,Male,Graduate,Portugal,3.7487833332661635,YouTube,Yes,7.209847790087848,7,Single,3,6
26900,21,Female,Undergraduate,Pakistan,6.495168334150511,Instagram,No,6.224290421234383,6,In Relationship,1,8
26901,20,Male,Undergraduate,Italy,5.334464746148885,Instagram,Yes,4.446572389540323,6,In Relationship,2,7
26902,18,Male,Undergraduate,India,5.774279846877097,Instagram,Yes,7.913829156077975,8,Single,3,8
26903,19,Male,Graduate,Brazil,3.728063501202878,TikTok,No,6.711395004727294,6,Single,1,6
26904,21,Female,Graduate,UK,3.9786908528281906,TikTok,Yes,4.517542962832649,5,In Relationship,3,5
26905,23,Male,Graduate,Spain,6.3547076489547045,Facebook,Yes,6.195637947268125,5,Single,3,8
26906,22,Female,Undergraduate,Sri Lanka,4.860462595226256,Instagram,Yes,6.570063531067939,6,In Relationship,4,7
26907,18,Male,Undergraduate,France,5.190669969814217,TikTok,No,5.713422237899458,8,Single,2,5
26908,19,Female,Undergraduate,Maldives,3.930215783049458,TikTok,Yes,8.077601063345886,9,Single,2,10
26909,18,Male,Graduate,USA,5.2097572694126315,KakaoTalk,No,6.435336222488598,5,Single,4,8
26910,19,Male,Graduate,Australia,3.662592385627364,TikTok,No,8.712955980659144,6,Single,1,8
26911,24,Male,Undergraduate,India,4.128186590945988,WhatsApp,Yes,6.621058993529882,7,Single,3,6
26912,21,Female,Undergraduate,France,5.013371109218521,TikTok,Yes,5.711814132696114,5,In Relationship,4,7
26913,21,Male,Graduate,Spain,2.832330591742894,Instagram,No,5.786144481475194,4,In Relationship,5,6
26914,19,Female,Undergraduate,Switzerland,4.914077529643774,Instagram,Yes,7.003089143009654,7,Single,4,7
26915,23,Female,Undergraduate,Nepal,4.120878346087807,TikTok,No,7.2086424011072205,7,In Relationship,3,4
26916,20,Male,Graduate,Japan,5.573013525333934,Facebook,Yes,6.7720932875821624,8,Single,4,7
26917,20,Female,Undergraduate,Kyrgyzstan,4.257256507743614,Instagram,No,7.588614872635571,5,Single,0,6
26918,19,Female,Graduate,Nepal,3.3857443488023113,Facebook,No,8.243389241407549,5,Single,5,8
26919,24,Male,Graduate,Iraq,6.064926720658618,TikTok,No,5.907763743168571,6,Single,5,10
26920,25,Male,Undergraduate,Albania,4.025433167590788,Instagram,No,6.4820448159670585,7,In Relationship,2,5
26921,18,Female,High School,Nepal,4.886844547957838,Instagram,Yes,5.702640386143518,7,Single,5,8
26922,23,Male,Undergraduate,Bangladesh,4.843358527213495,Instagram,Yes,7.367873559315146,7,In Relationship,4,5
26923,23,Male,Undergraduate,Sri Lanka,4.915270633182723,Facebook,No,3.9812528050090155,4,In Relationship,2,7
26924,19,Female,Graduate,Romania,3.6973658041134048,Instagram,Yes,5.9905771087657635,7,Single,1,8
26925,22,Female,Graduate,Italy,5.379151567966486,Instagram,No,6.528388374141022,6,Single,3,5
26926,21,Male,Undergraduate,Turkey,6.4448613720864145,Twitter,No,7.399284032975115,8,In Relationship,2,6
26927,20,Female,Undergraduate,France,4.829821897829085,TikTok,No,6.406533937197607,8,Single,4,3
26928,24,Female,Graduate,Pakistan,4.930271521534641,TikTok,No,8.018292122877446,6,Single,3,5
26929,18,Female,Graduate,Iceland,5.7866600133266815,Instagram,Yes,7.431891190874656,8,Single,1,4
26930,23,Female,Graduate,Russia,6.835063138467273,Instagram,No,7.725994269476617,7,In Relationship,1,9
26931,18,Female,Undergraduate,Denmark,3.266736197655999,Snapchat,Yes,4.4307949627578,6,Single,1,8
26932,22,Female,Graduate,Spain,4.013141354398442,LinkedIn,No,8.593194473673275,6,In Relationship,6,10
26933,20,Female,Undergraduate,France,4.814516007236369,Instagram,No,7.156421207416316,4,Single,3,8
26934,21,Male,Graduate,Denmark,4.512103686750799,Instagram,Yes,8.485811834608782,6,Single,5,8
26935,20,Male,Graduate,Ukraine,4.853122275609118,TikTok,Yes,8.010250433273086,8,Single,4,7
26936,22,Male,Undergraduate,Italy,5.977884345492469,Facebook,Yes,7.080721759679781,7,In Relationship,1,7
26937,19,Female,Graduate,India,6.3917046804779405,Instagram,Yes,8.269889843380295,6,Single,2,9
26938,23,Male,Undergraduate,North Macedonia,6.528965031430091,YouTube,No,8.383894423742742,6,Single,1,4
26939,21,Female,Undergraduate,UK,6.289012083899663,Instagram,Yes,6.3340768436498625,4,In Relationship,1,9
26940,19,Male,Undergraduate,UAE,6.706780164695435,Facebook,Yes,7.117525469762721,7,In Relationship,3,7
26941,22,Female,Graduate,Singapore,6.5129614195633145,WhatsApp,Yes,4.678068658826808,7,Single,3,4
26942,23,Male,Undergraduate,Australia,4.146207079031304,WhatsApp,Yes,6.734048873898013,5,Single,2,8
26943,21,Male,Undergraduate,Sri Lanka,4.628837127045881,Instagram,Yes,7.443350204863675,7,Single,3,6
26944,19,Female,Graduate,Canada,3.946053875918999,Facebook,No,6.351859351862522,4,In Relationship,1,4
26945,18,Female,Undergraduate,Canada,4.322542590657894,Instagram,Yes,5.737172760920311,8,Single,2,5
26946,21,Male,High School,India,4.8879371059689385,LinkedIn,No,7.141573360291549,4,Single,5,8
26947,18,Male,Undergraduate,Ireland,3.496042317808108,Instagram,No,6.881557208735543,5,Single,1,5
26948,20,Male,Undergraduate,USA,4.9900916417520085,Instagram,No,5.67248745688893,6,In Relationship,2,7
26949,22,Female,Undergraduate,Canada,6.109551656422149,WhatsApp,Yes,6.736447197755459,6,Single,4,6
26950,20,Male,Graduate,Switzerland,5.017376638083128,TikTok,No,8.780415206290405,8,In Relationship,3,10
26951,20,Male,Undergraduate,UK,7.4684297004743545,TikTok,Yes,7.9465411265894845,4,Single,1,3
26952,22,Female,Graduate,Switzerland,7.364150477549827,Instagram,Yes,7.3893941459750865,6,Single,1,8
26953,22,Male,Undergraduate,Qatar,5.465865534241734,WhatsApp,Yes,5.787036794715118,4,Single,4,3
26954,21,Male,Graduate,Russia,3.725391327521744,TikTok,Yes,5.5788517061921326,6,Single,2,10
26955,23,Female,Graduate,Australia,5.309030441531574,TikTok,No,8.517330882988654,7,Single,3,5
26956,19,Male,Graduate,USA,4.436994140341611,LinkedIn,Yes,5.734277253207351,8,In Relationship,1,8
26957,21,Female,Graduate,Italy,4.3803197783399055,Instagram,No,6.752297708051905,5,In Relationship,3,8
26958,21,Male,Graduate,Turkey,5.599806004513974,Facebook,Yes,8.154243215792498,3,Single,1,8
26959,23,Female,Graduate,Mexico,2.688627843720337,TikTok,Yes,7.781235501302349,5,In Relationship,0,8
26960,22,Female,Graduate,Costa Rica,3.087399885337196,Instagram,No,6.528916311085111,7,Single,4,4
26961,21,Female,Graduate,Brazil,5.680344325818825,Instagram,No,7.505110419873827,7,Single,4,6
26962,19,Male,Undergraduate,South Korea,4.877531655072128,Instagram,Yes,6.237395240685876,7,In Relationship,2,4
26963,19,Female,Undergraduate,Poland,4.171068342672084,Instagram,Yes,9.069637010935663,4,Single,3,5
26964,23,Female,Undergraduate,Morocco,5.422701237831928,VKontakte,Yes,8.385050227676375,6,Single,2,8
26965,20,Male,Graduate,Switzerland,4.9832779708635115,WhatsApp,Yes,6.2483893634525405,8,Single,2,8
26966,18,Male,Undergraduate,Italy,7.785541538008954,Instagram,No,5.388187589379667,8,Single,1,6
26967,22,Male,Undergraduate,India,8.206633273422632,Instagram,No,6.294703622380945,6,Single,5,10
26968,23,Female,Graduate,UK,5.947418377929646,Facebook,Yes,5.339924504064277,4,Single,3,7
26969,23,Male,Graduate,Sri Lanka,4.541593677582785,Instagram,Yes,6.857642455040519,9,Single,3,8
26970,20,Male,Undergraduate,Pakistan,5.995531525011089,Instagram,Yes,4.1269899513908594,5,Single,5,7
26971,21,Female,Graduate,South Korea,3.931258165685813,WhatsApp,Yes,6.159179524328095,7,In Relationship,2,8
26972,23,Male,Graduate,Canada,3.5631217130329476,TikTok,No,7.707533377350799,8,In Relationship,3,6
26973,25,Male,Graduate,Russia,4.20887767119431,Instagram,Yes,5.887952273302667,6,Single,4,8
26974,22,Female,Graduate,Russia,6.218438012134717,WhatsApp,Yes,6.2933659080197835,4,In Relationship,2,4
26975,19,Female,Graduate,India,5.466771352761964,TikTok,Yes,6.804940938115991,6,In Relationship,3,3
26976,19,Male,Undergraduate,India,3.590125985431543,Twitter,No,6.961233560926128,5,Single,3,8
26977,19,Female,Undergraduate,Spain,2.7196899694297323,Facebook,Yes,6.811571401067346,5,In Relationship,5,4
26978,18,Male,Graduate,Poland,4.154757684622931,TikTok,Yes,7.463306002073795,9,Single,3,9
26979,22,Male,Undergraduate,Canada,5.57921781038475,TikTok,Yes,6.751529014208781,5,Single,2,7
26980,24,Male,Graduate,Sri Lanka,4.189741934608195,Twitter,Yes,7.614404126288606,7,Single,1,4
26981,21,Female,Graduate,Australia,5.453024854070957,TikTok,No,6.765256859708611,7,In Relationship,1,8
26982,26,Male,Undergraduate,Ireland,3.9857803739628297,TikTok,No,7.6421062050191795,8,Single,2,6
26983,18,Female,High School,USA,6.135216082914839,Instagram,Yes,8.940965400640248,5,Complicated,4,10
26984,23,Male,Undergraduate,Maldives,6.030886611820434,TikTok,Yes,7.990443406194181,4,Single,5,6
26985,19,Female,Graduate,India,3.922008847552175,TikTok,No,8.081615656383171,8,Single,2,4
26986,22,Female,Undergraduate,India,5.306738893295467,LinkedIn,No,4.43523529675087,6,In Relationship,1,8
26987,22,Female,Graduate,China,4.610725417401477,TikTok,Yes,6.365212143291831,7,Single,3,5
26988,18,Female,Graduate,Canada,4.799418250114835,Facebook,Yes,4.891365978425938,6,Single,3,6
26989,23,Male,Undergraduate,Ireland,5.362839353841389,Snapchat,Yes,5.2775661607923805,4,In Relationship,2,6
26990,21,Female,Undergraduate,India,7.437742881462604,Instagram,No,7.1522018440905475,6,Single,3,7
26991,24,Female,Undergraduate,Mexico,4.811678500779651,Instagram,Yes,7.663212567288063,4,Single,3,5
26992,24,Female,Graduate,Switzerland,4.673239240449016,Instagram,Yes,7.980290785940809,9,Single,5,9
26993,24,Male,Undergraduate,South Korea,5.567612436357971,Instagram,No,6.524957096424638,6,In Relationship,2,8
26994,18,Male,Graduate,Japan,6.049175392946912,YouTube,No,7.78475294231315,6,In Relationship,3,4
26995,21,Male,Undergraduate,UK,5.446725001817114,Instagram,Yes,6.091011371843838,8,Single,3,4
26996,21,Female,Graduate,Brazil,3.4529850578707455,TikTok,Yes,7.749618123680549,9,Single,4,9
26997,23,Male,Undergraduate,Pakistan,3.6784484697657867,Facebook,Yes,6.487707529046558,5,In Relationship,5,3
26998,22,Male,Graduate,USA,5.9247243305539925,WhatsApp,Yes,8.724535708190253,4,In Relationship,2,8
26999,20,Male,Graduate,UK,3.4335422569461516,Facebook,No,4.908759835436203,7,In Relationship,4,10
27000,21,Female,Graduate,Italy,2.940940639417997,Facebook,Yes,8.510644914975563,6,Single,1,6
27001,24,Male,Graduate,Thailand,6.602260954353168,Instagram,Yes,7.9039460028753865,6,In Relationship,1,3
27002,18,Male,Graduate,UK,3.7685941344477847,Instagram,Yes,7.14018067813955,4,Single,4,8
27003,18,Male,Undergraduate,Poland,4.954511917645177,Instagram,No,5.208188255384964,6,Single,1,7
27004,21,Female,Graduate,Finland,4.283807886183094,LinkedIn,Yes,8.095568028812004,4,In Relationship,2,5
27005,19,Male,Undergraduate,South Korea,6.587038315182161,Instagram,Yes,6.518574856386211,7,Single,3,10
27006,19,Male,Graduate,Singapore,4.484697754206596,TikTok,Yes,6.827615498347781,8,In Relationship,4,4
27007,22,Male,Graduate,Russia,6.443811906696735,Instagram,No,5.4795118346078775,8,In Relationship,2,3
27008,18,Male,Graduate,South Korea,5.427296973445231,Facebook,Yes,7.515252029457993,6,Single,5,6
27009,19,Male,Graduate,Canada,4.750008048053196,Facebook,Yes,7.414370987785103,6,Single,5,3
27010,19,Male,Graduate,Nepal,4.381977009165507,LinkedIn,Yes,5.0935988342661815,6,In Relationship,3,7
27011,19,Female,Graduate,Nepal,4.773964900141246,WhatsApp,No,5.368472285546241,5,In Relationship,3,5
27012,20,Female,Graduate,Mexico,3.1200735267387243,Instagram,Yes,6.894592554726144,6,Single,4,4
27013,21,Male,Graduate,Japan,5.911290457919807,Facebook,Yes,6.790671731352877,6,In Relationship,3,6
27014,18,Male,Undergraduate,UK,4.788253602254357,Instagram,No,7.275199554660069,9,Single,3,9
27015,18,Male,Undergraduate,Pakistan,3.525050944233106,Instagram,No,7.32829136357564,4,Complicated,2,5
27016,19,Female,Undergraduate,Spain,4.918371747800859,WhatsApp,Yes,7.454180069815254,9,Single,2,8
27017,20,Female,Undergraduate,Poland,6.413394921357074,Facebook,Yes,8.548675160149193,8,In Relationship,2,6
27018,26,Male,Undergraduate,Turkey,3.8765213131127094,Facebook,Yes,7.331584281555314,6,Single,3,7
27019,20,Female,Undergraduate,USA,2.905575581287761,TikTok,Yes,5.509216660920945,7,In Relationship,6,6
27020,18,Male,Undergraduate,Sri Lanka,3.168037508348223,Instagram,Yes,5.20368810707571,8,Single,2,8
27021,23,Male,Graduate,Ireland,5.827022859224395,Facebook,Yes,9.312096779971247,7,Single,3,5
27022,22,Female,Undergraduate,New Zealand,5.589706671256839,Instagram,No,7.239700577495691,6,Single,5,7
27023,23,Male,Graduate,Canada,5.341589238498716,LINE,Yes,8.336117055936937,9,In Relationship,4,7
27024,20,Male,Graduate,Hungary,6.408487707276238,Instagram,No,5.9275043946773955,7,In Relationship,1,9
27025,21,Female,Undergraduate,Singapore,5.922316731161803,WeChat,Yes,6.593352357592535,6,Single,4,6
27026,20,Female,Undergraduate,India,5.705848462712625,YouTube,No,6.197883461466642,8,Single,2,4
27027,25,Female,Undergraduate,Russia,6.0422200245483175,Instagram,Yes,5.628351299291394,7,Single,2,6
27028,24,Female,Undergraduate,Italy,3.3636951615601776,Facebook,No,4.553793925839666,9,In Relationship,5,5
27029,19,Female,Graduate,Switzerland,4.869712295466944,Instagram,Yes,7.446510926915686,7,In Relationship,4,5
27030,26,Female,Undergraduate,Spain,4.935268838703372,TikTok,Yes,6.396116163908522,7,Complicated,2,7
27031,23,Male,Graduate,Poland,6.651076825336058,Twitter,Yes,7.655524985390015,6,In Relationship,2,5
27032,21,Female,Undergraduate,Bangladesh,3.8668431877465945,LinkedIn,Yes,6.512370014826135,7,Single,2,4
27033,22,Male,Undergraduate,Sri Lanka,5.108963694849449,Twitter,Yes,5.782597148312112,7,Single,1,2
27034,18,Female,Graduate,South Africa,2.2334984188498948,Instagram,No,7.512876904434206,4,Single,3,8
27035,21,Male,Undergraduate,Switzerland,4.7754670876394325,Instagram,Yes,6.019805259898036,6,In Relationship,0,3
27036,20,Female,Graduate,Belarus,4.585231417605746,Twitter,Yes,7.573654226966103,6,Single,1,5
27037,20,Female,Graduate,UK,6.11777802693256,WhatsApp,Yes,7.760930105153376,9,In Relationship,3,3
27038,24,Female,Graduate,Bangladesh,3.2993583128098165,WhatsApp,Yes,6.807654261041943,6,Single,2,3
27039,22,Female,Graduate,Syria,4.522304043951818,Instagram,No,6.979740407856425,7,Single,4,4
27040,21,Female,Graduate,Nepal,2.0986590728825094,TikTok,Yes,6.0396235567703265,5,Single,5,9
27041,22,Male,Undergraduate,Pakistan,3.995141545713277,TikTok,No,7.770542064946124,5,In Relationship,4,5
27042,20,Female,Undergraduate,Denmark,5.9019313050671,KakaoTalk,No,6.742545740679349,8,Single,4,4
27043,20,Female,Graduate,Turkey,3.6997647818720174,Facebook,Yes,7.0736250906211104,4,Single,5,4
27044,21,Female,Undergraduate,Canada,6.217296573103194,Instagram,No,5.434815593173651,6,Single,1,7
27045,21,Female,Undergraduate,UAE,5.074427723014425,Facebook,Yes,6.320435393513084,8,Single,3,6
27046,21,Female,Graduate,Ireland,4.531279096179966,WhatsApp,No,7.596535277323568,5,In Relationship,3,7
27047,20,Female,Graduate,India,5.96465373932571,Instagram,Yes,4.440983510025633,7,In Relationship,5,7
27048,21,Male,Undergraduate,Paraguay,5.824625097855682,LinkedIn,Yes,8.353240015809169,5,Single,1,5
27049,21,Female,High School,Pakistan,5.104989675634328,TikTok,Yes,8.192002524330317,6,In Relationship,4,6
27050,23,Female,Undergraduate,Denmark,7.0162007070085375,Snapchat,No,5.1200608198366035,7,In Relationship,4,8
